"ID","trial","condition","stream","SPE","targetSP","response","stimuli"
"FJ",6,12,2,-4,7,"X","ABXWHMQKPUJLZITFYCRDEOGS"
"FJ",7,12,2,-9,16,"S","KZEGQUSTDMXBCHJORAWILFYP"
"FJ",8,12,2,-8,13,"I","RAYCIJSMPXOFUTLZEGWHKDQB"
"FJ",9,12,2,-1,13,"M","JBLKFYSROCUMWIAHQDZETXPG"
"FJ",10,12,2,-1,12,"Y","HBKWUPLIDZYTXORGJAMFSQEC"
"FJ",11,12,2,-4,14,"Y","JBAXICPQFYWGZUKODSLHMRET"
"FJ",12,12,2,2,18,"E","PMIHOTZUBDJRFGSQCYWEALXK"
"FJ",13,12,2,1,17,"J","GLBAEDUSXPYFMTHROJZCQKIW"
"FJ",14,12,2,0,9,"W","IKCLQBHPWUYFXATGSJERDZOM"
"FJ",15,12,2,0,13,"P","EYJROHGKZASIPBWDCQXFUMLT"
"FJ",16,12,2,0,17,"H","IPGXLWCMQRSDFJZEHYAUTBKO"
"FJ",17,12,2,-1,10,"P","LETXJFZWPBGYIOCRSADUMKQH"
"FJ",18,12,2,2,7,"Q","LKUMSHDPQBYOAEWGJRXZCFIT"
"FJ",19,12,2,0,12,"M","SPARCGIDFJQMEBTWZYLUXOHK"
"FJ",20,12,2,-10,12,"Q","ZQALFHOMEIKCGTBRPYWJDSUX"
"FJ",21,12,2,3,14,"J","RCFTLHBEMZPXUKSIJWDGAQYO"
"FJ",22,12,2,6,17,"M","ZUBDEICLSARGFKHYWXQOTPMJ"
"FJ",23,12,2,1,11,"M","CEULZSFTAOIMPKRYJBQXDWGH"
"FJ",24,12,2,0,10,"A","GLKEHDMTXAQJUSFBIYPCWOZR"
"FJ",25,12,2,-2,17,"X","DUOTHQMWFARCYBXJGLSIPEKZ"
"FJ",26,12,1,-1,14,"S","LFOGEMUAKIRJSDBQXPZCTHWY"
"FJ",27,12,1,-2,7,"S","RTPYSHCKWOQILMXFZEDBGUJA"
"FJ",28,12,1,0,16,"Z","BTUKWMCJOQRDEFHZLSYAXPIG"
"FJ",29,12,1,0,7,"W","BQZPOJWMFXIKEHLUCGDRASTY"
"FJ",30,12,1,1,16,"Y","OBJMTCFWHSXPZADUYLRGEQKI"
"FJ",31,12,1,0,10,"P","SRUTXBJFIPZCOEDAHMLWYQKG"
"FJ",32,12,1,1,13,"A","ZHQXMJYBOCPEIARFWTGDKLUS"
"FJ",33,12,1,1,18,"W","JFBHGRCYQZMUPDKOEAWILXTS"
"FJ",34,12,1,0,15,"P","AJDGEBUILHWQFYPROXZKCSMT"
"FJ",35,12,1,2,14,"D","AQKXGPCBSTJUELODWFMHIYZR"
"FJ",36,12,1,1,10,"W","UMFSDIKHJOWGZRLYPQACBEXT"
"FJ",37,12,1,0,8,"J","WSQLRFKJDTOABCEMYHXPIUGZ"
"FJ",38,12,1,-4,11,"T","EHUCGJTAZXDROBSPMWYLKIFQ"
"FJ",39,12,1,1,15,"D","JOAECRZTUFHKQLGDIWXPYBMS"
"FJ",40,12,1,1,7,"K","WJHDGMFKOSQUCAZXYTLBIEPR"
"FJ",41,12,1,1,14,"Z","TOWLAKHUCXYBPEZJDFRMQGIS"
"FJ",42,12,1,3,8,"D","QMPBUKORCTDLHFESZYWGIJXA"
"FJ",43,12,1,2,11,"A","XMBOLEWUJCHPATSFQIRDZKGY"
"FJ",44,12,1,1,15,"S","CTMEDWYJLRFBZGXSIKQAHPOU"
"FJ",45,12,1,0,16,"Y","LHGCEFAWQTRSZJPYUKXOMBDI"
"FJ",46,12,1,1,11,"H","POLFWRJYIDQHMAGTCEZBUSKX"
"FJ",47,12,1,0,16,"A","WMLHEDRGBJTQPYOAUSKFCZXI"
"FJ",48,12,1,3,18,"C","ZFOLMEYRKTSWBQAPHIDXCJGU"
"FJ",49,12,1,6,17,"U","YILRSPHJKBOQXFEWACTDMZUG"
"FJ",50,12,1,0,15,"S","LJUBDYKQHTMXFPSWICOZGAER"
"FJ",26,12,2,1,14,"B","DFGAYWCZLQHSXOBTUEMJIPKR"
"FJ",27,12,2,-5,7,"W","YWBAELSIHMZRQOJFGUXPDCKT"
"FJ",28,12,2,-7,16,"Y","DALUXGOQYFREKTSPIZHBMWCJ"
"FJ",29,12,2,-1,7,"F","EHGXJFOMZUCTPWIBQDKRASYL"
"FJ",30,12,2,-7,16,"H","UZKIMRYPHEOSLQBTFDXCJGWA"
"FJ",31,12,2,1,10,"D","XAJBWPFTUKDRIMYSQHEOGZCL"
"FJ",32,12,2,-8,13,"D","KZTSDLUXIMBHJROGQCYAPWEF"
"FJ",33,12,2,1,18,"S","TIXBOPJWCAUZFQKYHDSMLREG"
"FJ",34,12,2,0,15,"T","RXQYGFJSZWOAHLTIPKCBEMDU"
"FJ",35,12,2,-6,14,"E","OASXWMTEPHDKJGZBILRQFCYU"
"FJ",36,12,2,2,10,"B","YPLHTJIUKDFBOGMRXWEAZSQC"
"FJ",37,12,2,7,8,"D","JWZXTSLUAQCBHIDPMGRFEKYO"
"FJ",38,12,2,1,11,"C","EDZXIKMWPGOCATBQYJFSLURH"
"FJ",39,12,2,1,15,"K","QXDPJZEFTSUGLIYKOHRABCWM"
"FJ",40,12,2,0,7,"L","ZUBHWMLFAIGRDTXOYKPQCSJE"
"FJ",41,12,2,0,14,"W","DAJRUMZCPITBXWYQHELOSGKF"
"FJ",42,12,2,-2,8,"W","JAHOPWLIXYECZDQMURSKBFGT"
"FJ",43,12,2,-7,11,"S","ZMHSKGPDECYFTQOLIRUJWAXB"
"FJ",44,12,2,0,15,"S","BQODTGZLAWIHYJSKMFURXEPC"
"FJ",45,12,2,-14,16,"T","QTDMPLEBHSXCWZRGJYAKFOUI"
"FJ",46,12,2,1,11,"M","YSHJXATBFGEMODZCQWPKRUIL"
"FJ",47,12,2,0,16,"K","XQSGIBCWMOZJLDYKFAHETRPU"
"FJ",48,12,2,-5,18,"K","WFBCRAYSUMDJKLPHTEOXQIZG"
"FJ",49,12,2,-1,17,"C","MOARDXTJKYSHGBPCFUZLIEQW"
"FJ",50,12,2,-2,15,"M","XCETKLUZYOSQMJWBIHAFPGDR"
"FJ",51,12,1,3,17,"K","EQCDTPSHOBYAWXMIRZJKUFGL"
"FJ",52,12,1,2,9,"B","JDYFGAPEKRBMZOILWXCHTUQS"
"FJ",53,12,1,-1,18,"W","OIYMLCTSRPEHDZFQWJAXGBKU"
"FJ",54,12,1,7,13,"Z","PDSWXULGBYAOEQRMKIFZTHCJ"
"FJ",55,12,1,-3,12,"S","YXMHDPGOSLTBAWZQEJICKURF"
"FJ",56,12,1,-1,17,"T","EPJCAKOBHXIMYQRTFDLZGSUW"
"FJ",57,12,1,2,17,"Y","ILHMROQBZPTUEKCJAWYXSGFD"
"FJ",58,12,1,3,9,"A","FMZJUOBPRCTAYQWILHDEXKSG"
"FJ",59,12,1,0,12,"S","DLKFGUIYEHJSQCAXMWTZBORP"
"FJ",60,12,1,1,17,"B","RDIFPEKMWAHLTSZXJBUCGQYO"
"FJ",61,12,1,0,18,"W","XBPALRSIJOQEFZMTCWUGYHDK"
"FJ",62,12,1,-4,16,"E","YOZQSUTCFLWEKXHBPGIDARMJ"
"FJ",63,12,1,-13,15,"B","KBEUQPAHYCSIJDZGMOFWLTRX"
"FJ",64,12,1,7,9,"E","WLFPKZBCJRDOQUIEMXYTAGSH"
"FJ",65,12,1,-1,12,"H","RPTWDKZQXOHIFBMYJUCGESLA"
"FJ",66,12,1,-1,10,"S","AJXDPHMYSTKBFIOZLCGRUWEQ"
"FJ",67,12,1,2,12,"T","OQLECDAGPRIJUTKHMSZBYWXF"
"FJ",68,12,1,-5,13,"K","FALEPYRKQXDWHMUBCZSTOIGJ"
"FJ",69,12,1,0,11,"T","QMOGSBDUPXTIAWJYCLKZRFEH"
"FJ",70,12,1,-5,11,"L","SHPICLDZGQUBKEMFRJWTXYAO"
"FJ",71,12,1,5,7,"L","RKJDWZBXEGOLHYMQSTFUPCAI"
"FJ",72,12,1,2,16,"Q","EYHLGXIWPUJAFOKRCQBDMTSZ"
"FJ",73,12,1,-2,12,"K","PJTFOXDMAKQRGYLBUHESCIZW"
"FJ",74,12,1,2,17,"R","QFMWDSJUGCAITYLEPORZKHBX"
"FJ",75,12,1,1,7,"L","GMKATSFLWDBERZIYHUJXCQOP"
"FJ",51,12,2,-1,17,"H","RFPUTOLQEYISGMCHAKZXJDWB"
"FJ",52,12,2,1,9,"Z","HMTFDWLBIZPOYSAKJXCGRUQE"
"FJ",53,12,2,1,18,"J","DMLRWYHCTSKAEQOUBGJPFZIX"
"FJ",54,12,2,0,13,"W","HGABKYMEPJSQWLRZFTCDIXOU"
"FJ",55,12,2,-2,12,"W","GDPLRSIKJWHTMUAQEXBFYZCO"
"FJ",56,12,2,2,17,"R","CYMZXJEBAILDQSWGKFRUTPHO"
"FJ",57,12,2,-11,17,"H","SUOJMHDLFEGAYRXTIWBZPCQK"
"FJ",58,12,2,-2,9,"H","ARBQSJHXIUWYMCEPDZGFOKLT"
"FJ",59,12,2,-10,12,"L","ULQHRPEITZXYFGJCWBDKMAOS"
"FJ",60,12,2,-1,17,"Q","FTXEWMGYLCHRSABQDOUPKZJI"
"FJ",61,12,2,2,18,"X","ZMQLEYKJORHDUSWGFIAXCBPT"
"FJ",62,12,2,-12,16,"K","XTBKCLAYIESQOMGRUFJWZDPH"
"FJ",63,12,2,2,15,"W","UMLRTEGBYSAICXFOWPJKZHDQ"
"FJ",64,12,2,2,9,"W","QFOCIHTRLZWAKBGMEJSYUPXD"
"FJ",65,12,2,-4,12,"K","TQMXOJWKCRABZYSHILDEGPUF"
"FJ",66,12,2,7,10,"K","FPCQRMYDWTLBJXIGKAEZSOHU"
"FJ",67,12,2,-10,12,"L","QLCJZMGITDXPKEWSAHYFRBUO"
"FJ",68,12,2,-7,13,"L","WUDQALICHKTRYEGFJXBOZSMP"
"FJ",69,12,2,12,11,"M","RTPJYFKQLHWXAICBSGDOZUME"
"FJ",70,12,2,-8,11,"U","LBURCDGQKAZTXMISJWYOEFPH"
"FJ",71,12,2,-4,7,"U","SPUYZDCQOHXATLRWMGBIJEKF"
"FJ",72,12,2,-9,16,"I","CAFZGPIROMUQJXLKHEYSWBTD"
"FJ",73,12,2,1,12,"M","WYRCOFHUGEBDMLITKJSAXQPZ"
"FJ",74,12,2,2,17,"S","CKYMEHUXLWARJPFIZBSTDQGO"
"FJ",75,12,2,2,7,"A","LQGKIUWXAHJPYSZBEMDCROTF"
"FJ",76,12,1,1,14,"T","FKUPGJASRYLOXITQHEMZBWCD"
"FJ",77,12,1,0,7,"Y","ZDEPMUYFJXLSITOHWCABKRQG"
"FJ",78,12,1,1,16,"L","YSHEMAFZIQJRDPUKLBXOTCWG"
"FJ",79,12,1,1,8,"T","FYMXRDPHTLEWZKQISBOJACGU"
"FJ",80,12,1,1,14,"L","IQFBJZWGYKTOAULEDMXHCSPR"
"FJ",81,12,1,2,12,"M","DABEIROZYFTPXMGLJWCQUHKS"
"FJ",82,12,1,1,15,"J","FCMKWSYEIOQGAXRJUPLZBTHD"
"FJ",83,12,1,3,15,"D","ZFQKYIHXJWOLTACRGDUMPBES"
"FJ",84,12,1,1,18,"A","OIDLKXGZWYTRPMFESQAJHUCB"
"FJ",85,12,1,2,18,"Y","HIOUXFABGPZKCWSLRTEYDQMJ"
"FJ",86,12,1,0,15,"E","YZSHIKWXUJPTLDEGFCMORBQA"
"FJ",87,12,1,0,11,"S","RKTDXOABCYSZQGLJPWHFEUIM"
"FJ",88,12,1,0,17,"C","JLTYMEHOSQIKDXPACGBFRUWZ"
"FJ",89,12,1,0,8,"T","CEPDAIKTXGQYWBZOSUFMRLJH"
"FJ",90,12,1,1,10,"P","UTJIGCSFWXPRYBODQAZELMKH"
"FJ",91,12,1,0,7,"S","LHQCAMSYFJZDTUPBWGEROKXI"
"FJ",92,12,1,2,14,"Z","UPMTASDKCBWQXOJZYFLEGHRI"
"FJ",93,12,1,-1,16,"Y","KIPFSUOHJADZEGYXLBTCWRQM"
"FJ",94,12,1,1,16,"B","SOMLHRXCQTIKWGFZBEJDAYPU"
"FJ",95,12,1,-1,9,"W","CLYBSPFWMGXQIDHEURZTKJAO"
"FJ",96,12,1,-1,18,"Z","LQKEOXHRMJDSUGTWZYIAPCFB"
"FJ",97,12,1,0,18,"P","CKYZIGWXUTLJHMQDFPOESBRA"
"FJ",98,12,1,1,10,"M","JROAFDQLGZMESCHIWPXKYBUT"
"FJ",99,12,1,1,10,"W","CPTAIYFBQLWEMOSHZKUGDRJX"
"FJ",100,12,1,2,17,"E","IUXWDGJOSBPACHFLKYEZTQRM"
"FJ",76,12,2,0,14,"M","YTRAIEXJQDFZCMKBOSGULHWP"
"FJ",77,12,2,0,7,"W","BJQDXMWUYPEIOAKCFSLRHTGZ"
"FJ",78,12,2,1,16,"R","QHCBYOJDIULWZEKFRAGSXMPT"
"FJ",79,12,2,0,8,"J","PXZDYHKJOETMQIGRBSCALUWF"
"FJ",80,12,2,-1,14,"U","WBTLFRPSGCQEUYOJHXZDMIKA"
"FJ",81,12,2,0,12,"J","IMHYQZXRLKTJDPSBWEUACOFG"
"FJ",82,12,2,-3,15,"X","HEPATIGMUFKXLBCDSYJOQRWZ"
"FJ",83,12,2,0,15,"J","EBWXYQLCIUHOFDJTKRSZMGPA"
"FJ",84,12,2,6,18,"J","UWICBTMYPQOHXDRASZLGFKEJ"
"FJ",85,12,2,1,18,"L","RXKPQJHEUIGTSZDYWCLFOBAM"
"FJ",86,12,2,-5,15,"L","GHBIXJCTELSAPYUROZWKQFDM"
"FJ",87,12,2,-6,11,"Z","WDHGZTQFPLUXOAKMEJBRIYSC"
"FJ",88,12,2,-10,17,"H","JEYZSQHBDIXOPTWMFUAKCRLG"
"FJ",89,12,2,1,8,"H","RPKUECAZHFDWTGXLJMSQIYOB"
"FJ",90,12,2,0,10,"W","ZXBDTPQOAWLRKUIMJFYCEGSH"
"FJ",91,12,2,1,7,"D","COIXEUHDPWLZGTFQMABSJYRK"
"FJ",92,12,2,-10,14,"D","OHKDPCYLEFTBQAMRXGUWZSJI"
"FJ",93,12,2,0,16,"J","IMHKOCQTSGAFERZJBYLUXWDP"
"FJ",94,12,2,1,16,"C","QYUZOMIXFELWBJPRCGDHTAKS"
"FJ",95,12,2,0,9,"A","IXCRJLFHAWPKGDYZSQBOTUEM"
"FJ",96,12,2,2,18,"Q","THAZMFIEYJXRDSGWKPOQBLUC"
"FJ",97,12,2,1,18,"W","DUKLEPZXIOJFQCGYTSWMRAHB"
"FJ",98,12,2,1,10,"C","KYXQIFELSHCUBTMADZPGROJW"
"FJ",99,12,2,1,10,"P","IMDTJGOBULPFYWXHQKEZARSC"
"FJ",100,12,2,1,17,"Z","RBSPWULHYXKDMGJQAZIOEFTC"
"FJ",1,24,1,-5,17,"X","ZBDPJLEGHYUXRIQAFTWCMOSK"
"FJ",2,24,1,6,12,"S","WEHBKOLPCMDATJYFQSRUZXGI"
"FJ",3,24,1,-4,9,"W","QJUAWZMCSYHGFKLOXEBPRTDI"
"FJ",4,24,1,1,8,"Z","HPWYUORCZDQIMFXJATLSGEKB"
"FJ",5,24,1,3,13,"W","GUBQDJAZOHEFLIMWYSKRXPTC"
"FJ",6,24,1,8,8,"X","IQLBTREMPCSZHYOXFJGDKAWU"
"FJ",7,24,1,-13,14,"K","KUZDITWGJAEFOQYMPLXSCHRB"
"FJ",8,24,1,5,9,"H","ZKCJLWMPAUROGHESTBQFYXID"
"FJ",9,24,1,0,9,"H","FUKGMPCWHIBJYRETQDXLASZO"
"FJ",10,24,1,-3,10,"H","WAJLSCHXOQZPRDMFBUTGKEIY"
"FJ",11,24,1,11,10,"K","OYQRXSTCGMHUPFBIJZDWKEAL"
"FJ",12,24,1,5,16,"A","RDGZWCUFPLMBOIXEKQSTAJHY"
"FJ",13,24,1,-2,16,"K","CSPTXZGLMJOYAKFEBWQRDHIU"
"FJ",14,24,1,3,15,"L","EJAIORKHQSXWPGCZFLUYMDBT"
"FJ",15,24,1,2,18,"T","YISFKQHRPEZLAJXUBOCTGWDM"
"FJ",16,24,1,6,14,"K","JZBXFDQYTWRLGASMCOEKUIHP"
"FJ",17,24,1,-1,8,"T","HZLXUJTCMEYBDSQGKFIOPAWR"
"FJ",18,24,1,0,14,"K","DXRTLQAUJZYSPKEMWFGOBICH"
"FJ",19,24,1,10,11,"T","URGYSLDFJBPAQMXCWKHITEOZ"
"FJ",20,24,1,-3,14,"T","UKCWMQGHAETZYXLPBSOIFJDR"
"FJ",21,24,1,12,9,"C","SOFGBRPLYZDQITWUHXJACEKM"
"FJ",22,24,1,11,10,"T","EIXRHDFOKWJZUQYBAGSMTPCL"
"FJ",23,24,1,9,11,"T","ZPHBREXMACIQYDGFWOJTLSUK"
"FJ",24,24,1,11,8,"C","WKBXMFHJQLEGURTSDYCIPZOA"
"FJ",25,24,1,-13,17,"T","BXOTLZWMCFSJQEGARHIDUYPK"
"FJ",1,24,2,6,17,"W","MAUQRGXESTKFHCZPJDYOBLWI"
"FJ",2,24,2,4,12,"H","ZBCUDKPWGTJXQSLHEFRYMIOA"
"FJ",3,24,2,-4,9,"D","SFUHDMJLPKXCGTYWQBZEAORI"
"FJ",4,24,2,2,8,"D","WRLOSBXFKDPEZJGMHTAIUQCY"
"FJ",5,24,2,-5,13,"D","SOIKCBUDTAWMGFZPYREQXHJL"
"FJ",6,24,2,5,8,"U","CEFKLZGDWXJPUTSABOIRYQHM"
"FJ",7,24,2,10,14,"U","YWJRKQSDTMAGOXLHCEPFIZBU"
"FJ",8,24,2,-7,9,"U","KUXDQTHJISMPGFELARBOCZYW"
"FJ",9,24,2,-5,9,"U","EFZUWXTCABGQRYLDKSHPJOIM"
"FJ",10,24,2,-3,10,"U","MGSPQOUKRCAETBYZIXHDLFJW"
"FJ",11,24,2,12,10,"U","DPSEYQOJZRWBXFMLGCITHUKA"
"FJ",12,24,2,4,16,"B","DEWZOLJFTGHXAYUKQRCBSPIM"
"FJ",13,24,2,2,16,"G","HETQAUOBMXFZDWIYPGLCJRSK"
"FJ",14,24,2,1,15,"S","LFXJPEOAQKZWTCISBDMHYGUR"
"FJ",15,24,2,5,18,"U","MJHBKQPITFERODCLAYSGZWUX"
"FJ",16,24,2,10,14,"M","WIYPTBDRGKEXUJFCQAOHLSZM"
"FJ",17,24,2,-2,8,"O","WQPUTOYJLARDZXBEMGFSKCHI"
"FJ",18,24,2,-9,14,"W","PLZEWDXYCARSITJMQBUKGOHF"
"FJ",19,24,2,4,11,"U","KJPTMIRAHZYSBCUEWXGFOLQD"
"FJ",20,24,2,3,14,"U","WIESYHOAZGTLXRJFUCKBQPDM"
"FJ",21,24,2,3,9,"U","IYSMAKRTPLCUFGJDQBHEZXWO"
"FJ",22,24,2,3,10,"W","PUSTLMGOEHAYWDRIXFCBJKQZ"
"FJ",23,24,2,-6,11,"H","JCLBHIATYEUSODPQZKXFMWGR"
"FJ",24,24,2,13,8,"H","IQZOURPTGFXBCSYLEJKMHWDA"
"FJ",25,24,2,-8,17,"H","AEDJKSUBHFRWQYPCTXIMZGOL"
"FJ",26,24,1,2,12,"H","YOGSWBKMQRCUEHXAJPTLZDFI"
"FJ",27,24,1,-3,15,"X","CHUZQMRKSFLXBOTYEPWDGAJI"
"FJ",28,24,1,4,12,"E","TPGFCOHQXJDURKLEIBSAWZYM"
"FJ",29,24,1,5,14,"C","JPBDHRKZUWSYLGEFTACOXIQM"
"FJ",30,24,1,0,10,"M","WJGRUYALIMQZOFTDCXKBHSEP"
"FJ",31,24,1,5,13,"X","CQDLBEAYGSKPMZIUFXOJRHWT"
"FJ",32,24,1,-14,17,"H","ITHMAZPJGYSBDKLFUEOCWXRQ"
"FJ",33,24,1,7,17,"K","JRBMYWIQEZOTSPXCHDLFAGUK"
"FJ",34,24,1,-5,7,"S","TSAGIBFHYLEKRJUZQCWPDMXO"
"FJ",35,24,1,3,10,"X","OMIDRBZWGCQUXYPTSJEALHFK"
"FJ",36,24,1,-4,18,"Z","JTFEKQPMLAUWYZRBGSDCXIOH"
"FJ",37,24,1,0,9,"R","OEYZTUQIRGBJKHLDWFXCMASP"
"FJ",38,24,1,12,8,"P","GUFCHWJDLOAIKXESTMBPYZQR"
"FJ",39,24,1,3,16,"E","IBJHQCKZMTUDORXWGSEPFAYL"
"FJ",40,24,1,3,18,"K","JPMTDFALZRYHXUCBEOGSKIQW"
"FJ",41,24,1,6,8,"Z","BFDUSKMGJEYXPZWTOIRQLCAH"
"FJ",42,24,1,-2,13,"T","SRIQLAEKFZTXJUHMPYOBGDWC"
"FJ",43,24,1,-7,18,"X","EDJGOKFCQIXUBSAWYPMRHLZT"
"FJ",44,24,1,-8,11,"H","IKHXEALJMOFYURZDBPTGQSWC"
"FJ",45,24,1,4,7,"L","RHQWBPJKDULIGTCYMAFSOXEZ"
"FJ",46,24,1,-7,9,"M","HMGYZSRUKLOADEFQXPBJCITW"
"FJ",47,24,1,1,8,"K","RXODPHBZKYIMWGCLASFJTEQU"
"FJ",48,24,1,-4,11,"K","JTMYGEKAPBWDQSIFCUROZXHL"
"FJ",49,24,1,2,14,"S","IOBAFPLQTDJCUXYSREKWHMGZ"
"FJ",50,24,1,4,16,"X","JOFBHEZSKIRDLWUMPCAXTYGQ"
"FJ",26,24,2,2,12,"E","SQADCWZXLMBPTEGYIUHFKRJO"
"FJ",27,24,2,-4,15,"I","BKZQSMOFETIWPYHJURXACDGL"
"FJ",28,24,2,-3,12,"W","YUECXRQGWZFAJSTHPLOIKBMD"
"FJ",29,24,2,7,14,"U","DKJMCIBXFOAWYPHQSLEZUTGR"
"FJ",30,24,2,2,10,"Q","USXCHYDPGLOQAJIEMRKWZTFB"
"FJ",31,24,2,0,13,"M","BEXIHWDQJLOKMPFCZUYRGAST"
"FJ",32,24,2,-14,17,"U","GCUWAIYTJMLKZDXFEQHSORBP"
"FJ",33,24,2,-9,17,"I","OQMXWLBIUAPZYSFDJERKHTCG"
"FJ",34,24,2,-2,7,"U","EMIXUSLYZFROQPWGJKDBCHTA"
"FJ",35,24,2,-4,10,"U","AFHICUWMJYXZDRQSPOKTBLEG"
"FJ",36,24,2,4,18,"U","JPEMTDIHGXRWYKCQZOALFUBS"
"FJ",37,24,2,15,9,"U","TRAMOXBPGSLKYHIQDCFEWJZU"
"FJ",38,24,2,-4,8,"Z","BLGZUYDTOPMIQJECHSRWAKFX"
"FJ",39,24,2,4,16,"J","FXYLWKRZUMOECGQHSTDJPABI"
"FJ",40,24,2,-14,18,"D","OJIDZCWQAESBMHGKUXTPLRFY"
"FJ",41,24,2,-6,8,"W","YWULPOTKDGJQZSIBAHRCXEFM"
"FJ",42,24,2,1,13,"Z","DTQALCOYEJMXBZHKRWPIGUSF"
"FJ",43,24,2,-3,18,"U","EIOTSBZCFWAQRLUHPGKMJDXY"
"FJ",44,24,2,-2,11,"K","OCGAZYXWKJHQIUESRMLTFPBD"
"FJ",45,24,2,11,7,"K","RWDXBTLFIACEJOZHPKGMYQSU"
"FJ",46,24,2,15,9,"M","ZOUKTPYCAWIRGLDESHXFQBJM"
"FJ",47,24,2,2,8,"J","MTSRKEWFOJGUZLDBYHQXIAPC"
"FJ",48,24,2,6,11,"H","LTUCRQEWBOZPGXJMHDYAFKSI"
"FJ",49,24,2,8,14,"C","DHJMASPYERWOGIKZXBQTLCFU"
"FJ",50,24,2,7,16,"M","JLAKCEITGOHQDRZSBWXYUPMF"
"FJ",51,24,1,-5,18,"S","DIXKWAGTCZYUSQMPEFHJBORL"
"FJ",52,24,1,-14,18,"T","EFBTSUIXWGLHAZJPYOQRMKDC"
"FJ",53,24,1,8,13,"X","JRDZGSUPALFIECYMBHKWXTOQ"
"FJ",54,24,1,3,14,"H","RUXEDBAPLTJZOCSYHIWKGQFM"
"FJ",55,24,1,5,18,"S","UKWTGAXYQLBDHEROZJICFMSP"
"FJ",56,24,1,0,18,"Z","PEYDLKMGROIFSABWUZXCHQTJ"
"FJ",57,24,1,-3,16,"Z","LXMGBYSKHOPEZTQWFIRCDAJU"
"FJ",58,24,1,5,9,"D","GOKPSYCAXZFMWDRHUTQJEIBL"
"FJ",59,24,1,-14,17,"K","YQKAFPOSTHRMLWXEDCGUIZJB"
"FJ",60,24,1,-10,16,"P","FBSLCPIYJXZQGUEWMHTARDKO"
"FJ",61,24,1,0,14,"K","YIQZJWAFUTEOCKMLDGXRSHBP"
"FJ",62,24,1,2,10,"K","SEXDYRTZLIFKCBWQMPOAUJGH"
"FJ",63,24,1,-3,9,"T","YRIAZTFWEBMHXLJGKOUSPQCD"
"FJ",64,24,1,2,18,"K","MUXAETLRDZSOCYHBGJPKWFIQ"
"FJ",65,24,1,-7,8,"T","TSZECWMPOFLAGUXQDKYIBHJR"
"FJ",66,24,1,2,7,"H","BEKSOQUIHPDTAFRJZGYMXLCW"
"FJ",67,24,1,-1,9,"K","COQWESDKUPJYLHBTMZXFARIG"
"FJ",68,24,1,3,9,"C","ZSIHRDWKMAYCGLJTXUEPBQFO"
"FJ",69,24,1,11,8,"T","KEYFOMZJBAILDWUPSHTGRCXQ"
"FJ",70,24,1,-1,10,"M","ODBPLISGMXACWFHEKZQYUJRT"
"FJ",71,24,1,4,12,"M","COQLSHXKRGBZYWDMIJAUFTPE"
"FJ",72,24,1,-4,16,"H","PMYCKZXDWIQHLOBARSJUFTGE"
"FJ",73,24,1,-2,9,"A","PDEMYJACISZWLBOQKUGTHRXF"
"FJ",74,24,1,-13,17,"H","PILHZFBQCYWXKARSDUGEJTMO"
"FJ",75,24,1,5,13,"T","PIAOKXQDYWGCSFUEMTZLBHRJ"
"FJ",51,24,2,-8,18,"U","AESRMBIGPUJDCZOKFYTQHXWL"
"FJ",52,24,2,2,18,"K","URJYBOXSEIAMZGLWDQPKTCHF"
"FJ",53,24,2,-8,13,"U","QAJCUYKBDSPMERIHTOXLFWZG"
"FJ",54,24,2,-5,14,"K","MTGFDJWRKXQBAUSZOEIPLHYC"
"FJ",55,24,2,-5,18,"U","ETLJSQIAKORHUFWYZMDBGCXP"
"FJ",56,24,2,4,18,"E","CIPJBRTHDZOMYWKUAXGSLEFQ"
"FJ",57,24,2,-10,16,"U","ZXDOHUWISLRKJAMTPCGYFEBQ"
"FJ",58,24,2,4,9,"E","XIHFTOSQKUADEPJGWYZLCBMR"
"FJ",59,24,2,-6,17,"L","YBEWROCMKULIPTZGQDHAXSJF"
"FJ",60,24,2,-8,16,"Q","IWSHEZGQTYRPLKDCBXMJFAOU"
"FJ",61,24,2,1,14,"L","MWSQCPTAYZRDXJLBKHGUEFOI"
"FJ",62,24,2,5,10,"T","QJMZOSBUCKAYWITEXHDRFGLP"
"FJ",63,24,2,7,9,"H","FPWZQYSMKGCAIXJHUBTELROD"
"FJ",64,24,2,0,18,"I","GEJTAKPMXYCBSQWRZIFLUODH"
"FJ",65,24,2,-7,8,"H","HXLPDMIUJWQGCEBSYRAKFTOZ"
"FJ",66,24,2,3,7,"S","QXHEYBMIFSADRGOZPWJLTCUK"
"FJ",67,24,2,0,9,"S","KCEBJZMHSQIOLFPXTYGDWRUA"
"FJ",68,24,2,15,9,"U","ZGCJRMFSXQBYWPHITEAOKDLU"
"FJ",69,24,2,7,8,"U","YSXJWECPRFKZQDUHGOMLIBAT"
"FJ",70,24,2,-6,10,"T","AXBTORSDJZGEKPQHCFMIWYLU"
"FJ",71,24,2,12,12,"U","ZDXBTKHFAQSPMCGEJOILYWRU"
"FJ",72,24,2,-7,16,"I","SXOAPQWLIDKFEUHRZCMJTBGY"
"FJ",73,24,2,-3,9,"M","LYRFKMTJWECGXSDHQPZOBIUA"
"FJ",74,24,2,-15,17,"E","MEFQCZJLRIWYBKGTUOPDHXAS"
