experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	baseAngle	resp0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	streamLtrSequence18	streamLtrSequence19	streamLtrSequence20	timingBlips
main	153 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 269.104355416 	P 	M 	0.0 	2 	0 	2.0 	DBPZYJOECUNKRQHIVTMLXAWGSF	HPBUYIFTWEDOARZNJLVCQMXKSG	UOYFDZTGMSPKIHENWVAJRXCLBQ	NQPMFVOEDLJBRCTKZAUSIHXGYW	YBXCOZEUMLNSDQPWIAJRHKVTGF	MAJHGRYLFPBSUDNIOKZXVQCTWE	JTOUZGQRWPXNBHCKFYMASEDIVL	KQLVDYFIMHOPXJUNZBACGSRWTE	WQEVYUCFTXAZRISHPJKOLNBDGM	OURSZXQATILVCJEBFKGYDPMHNW	XSWDMQJPCYIAZKHLGTBUOFNEVR	AZVNGXMOQRDYPJHCFKTLSUBIEW	HEIYKLPMAJVRGWTBDUQONXFCSZ	IDZSKNLVUMXJAQYEOPTGRFWHBC	NXDEBTRHPZAKGVLIQJCWOUSFMY	YUKAQREDSMZGLPTCBXOHIWFJNV	XLZDKWRTHNFMEIBVGJOPQACYUS	PQNBZFVJEDUGLIMKTAYCRSOHWX	YDUAMPGKQNLWVCFJISBHRTXEOZ	ZYSULRBTIVXGCJAEMHDNQPWOFK	SVNLZYHQFKTOEPRDMWUCJABXGI	0
main	154 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 35.92994825 	X 	L 	0.0 	20 	0 	1.0 	QPBYGTAIFHEXODVKNUCMSJZRWL	EHJWINVRXGOFCAPLKBQDTZSYUM	ISGTHLDVKOZBPACNUEJMWQYRXF	LNJRHYIFWBVDOEPKXASZMQGTUC	MYQXFONTVERBPGKIAWSHLJCZUD	IJWYOEPCNKUBMRZTQFXDSVGAHL	RWYDKULMFCISNXTEOBQJGAVZPH	MOVJXKUZSGYHNEFACIBWPQDRTL	HIWKOLBJNGAXRSQCUTPEFZVDYM	EMIBZUFTDGRLPYHVCSXNAJWKQO	EITKHZMBOYGQWXFSPVDJULRNAC	SVLEKBMDGCURQJTZYPFIXOAHNW	PNOSLHDQIXAUJGYVKZFTWBRCME	JFIXWPESGQLCHBYTMUOAZDNVKR	NGVSXUBTOZKHQDJFCRIEPYWMLA	ZQCTUHSOBKDYPVXERLAGWJNFMI	ZAXSLEQBHOUJPVDNFKWTCGRMIY	ERXVWZAGSDQLMKIJCYPNHFTOBU	TKXSCDBQEUIMFVHPYZOGRLJANW	PUYNZFVOAEDTJQGXSMLRWKHICB	GZMRQEPWLXHBUCJOFKNIVASTYD	0
main	155 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 71.2556282877 	B 	M 	0.0 	6 	0 	1.0 	VGNLAZWBXFJKDSREPMIHUYTQCO	RIKTJWVQCNZSFOGXBDLMHAYPEU	ROXZDFSMCIYJNKELWVBGPATQHU	CAWUBHXNEGOJYRSTDKZIFQPMVL	IOWEKRDMQTNUHGAFPCSZJLXYBV	OGVHUYWCBJFILPRAMSTQKXDNEZ	VZWPFRGSTMBULJADNIXEKHCOQY	TDOYMHXIPNFKQVUCZJSERWLBAG	KXRYNULIGQAJPVMESDCOWZFTBH	JBQZSGVCYERMNIHPDUATOWFKLX	DHSLPZKIMGQECYXNVUWAJRTFOB	NSVTQFIEDMXGCBRJOLPWUKHYZA	NWZEKGPHRDSCOQXBAIYVUMTLFJ	YAKTBEUCOIDHNMQFGRPZSLVXWJ	VEZDKSJICFBAUMXLWGHRPTYNQO	AIORXQCUSGMTYEKBZHFVWDJPNL	LUXJTRQMECBGFOHPYSNKZAWIDV	HTKZIEMLBCRODANXJUPQWSYVGF	LGBNEJFKTZRHAPWUQDYSCMOIXV	NQCUPSDJMWKFZXYOILTBHRGAEV	WSLJFNQACMRVXDBEOGUYZHIKTP	0
main	156 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 77.1696481017 	A 	Q 	0.0 	19 	0 	2.0 	PFOIAHQZLBGDRMKNVWEYUCXJST	HOYQRGPWFLSCZKTBAUDNJIVEXM	ODPNFXSUMEAYLBGZWCKQHRVTJI	TQARUXHINVJWKSLOEPGYBZFDCM	EJHQRSWFUOLBPCAKXIZYDGTMNV	HJRPCXKIVMYNBUDOQZSLATWEGF	HUERYCLXQOVFKPZSJADGMTINWB	KOIHRWZYTLDUJNQMPXVASBCGFE	BLDVSAWJOEPGXKFNMCUZQITHYR	VOMBYFIRXNQCJWTSAKGZUDLHPE	RFWBZILMAPGQTHVYNOSXUEJKDC	EDAOPVBYXIMRHGTLNCJKFSZUWQ	CJFGLWHUZMNOKEARTVPQSIDYXB	NCVGUKQWTIMBYFZOAPSRDEJXHL	YADTGJHSZQRBVFCONIWMXLPUEK	WURTBGQFEPJZXLSVMOICNADHKY	NKCHDMITOUQSFAVJXYRWLGBZPE	LCXYJKWPQMRTAIBGEZUNDOVSFH	VSJRAHFCDIOQTMWEUKLBYXPNGZ	HBJYRELQIAPTFKDWGSCNVUMXZO	SLBCQKNAOERFMVGXYZWTIHPUDJ	0
main	157 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 80.35268866 	W 	H 	0.0 	19 	0 	2.0 	IBWGVHMDRJYZPFTNAQUOXELSCK	ISLCOGXRWHJYDAQEPNVUTMZBKF	GZBALHWEQIORTVYNCPMUKXJDFS	TMICRYXDLQKNEZWGVFSHOBAJPU	NFZJIUCYDESTXQWBMKOHGVALRP	GHTMKAIXSYQJZOPNRBDLFVUEWC	TCKFQSGZVIRAHLMUBXENPDOWJY	HCRKPQAYZVUBSXTGDNWIEMLFJO	OETXSLWADYINFZBKVPRCQHMJGU	OLYWDUFBQMZANVRXIPHSJKGTCE	OENKJARBQYIPUTDHWVFSGZLCXM	FVMBLCISUYJNGPQWDKZTAXHREO	GXFVOHMCKUATDEQZPSNRJYWBIL	BVDAECMJSNOURPLKIFHQGYXWZT	BIHPOTFMWKUJEYRVGXSNCLZADQ	JOAWPFVRCNTLEZHMQDYUIBSXGK	WFYRHTJUPGIAZLEQMNXKOSBDVC	JVDLTOFKHYZCPESUBNGWXRAMIQ	OJATHYDCENVRWPSQUIBZMXFLKG	XAMVRTIHSWCZLDOYEKUPGQJFNB	VQPDJUZIYERXSGNWHFKBLTMOAC	0
main	158 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 165.455723784 	Z 	P 	0.0 	4 	0 	2.0 	VYBUXOFQJRCPITLDMAGWNZEKHS	TJINMPAHKSFXOVQGDBWZREUYCL	GJHBZAEUKMTFQCPXDVNRIWSOYL	VRPJNLUZDBXAEYHSWFIOQKGCMT	SLKGJQOPMZYRABIHXWEDUCNFTV	XCOYTUDNBMQAVHKJZGFWSIERLP	CSELYHWUPMZTRKDBJXONAVFGIQ	YDVIPAUTCBSHKMOQXLRNZJFWGE	OGYPLCBEXQUSZFNTHIWJVRDAMK	IGJRNHOALTPEQVKWSFYMDBZCUX	TOLZEAYDKRQMJUPCVFWNBSIXGH	FTULNHMVEGDCKQZIXRBJSPAYOW	XHTORIMWKQVENLJYZCBFAGDPUS	BMQKTANDCHELWGFYIXORVSPJUZ	FSYBOLNUKIZPAETWQVCRXGDMJH	OTJIUFLVPECRSDYKXGQWNBHZAM	LBCDHEPOUMAZXRTIVWQNYJFKGS	QLZEHJONTSYDCXWGFKPMIAVBRU	JMERTYOCHKVWNBILGDZAFQPXUS	LZUOJYDPVMKHRAQISWFNCGXEBT	UPKOCNSALXFYDBHJTIRWVZEMGQ	0
main	159 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 130.304243483 	T 	E 	0.0 	16 	0 	14.0 	JAOLGVBHZRFKNXMTYIPEUSWQCD	NRJBUQLGKTMHXECIZASWOYVPFD	KGIAMDYEPLUZFJTCHRSNOWVQXB	ZKYPNAWGTEBOJXFMRVQULDCSIH	TWCJIQPYRGEAMUXBZDNKHOFLVS	JURPIBFVNOALDKSCZTYQEWXMGH	LTDGQHMFPYBKZNRSIXWJUVOCEA	RWICXPUJFNASELKQVYDGMHOBZT	VTYMDLBIPQCAXJEOGHRSKUZFNW	WFQGEVLDBRYUHSAMKOTXZPNICJ	KFJBUEXLQOPCRMWGSAVYIZTHDN	YPOGQXTFKSEZJMRDABHCLNVWIU	BZEYRIGWTXKFJOUAHMQLSCNVDP	PNSQHBCZTJMFKLGUORAEXDIWVY	TDVRAUFYCWLSNZBGMIEQKOHXPJ	WFIOADPYVTMQJCLXHENGBSUKZR	MSLGYFEHPZOUXBRKDNJATVWCQI	MDNHAZPTSQFYWKXRLGBJEICUVO	NMKFLCJUGVOPHDXQAIBWSZTYER	ZTWPNLMCHBXGKAQSODJVFEIYUR	BJROMTYXHQADLCKFWZUENGSVIP	1
main	160 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 271.455936373 	T 	V 	0.0 	15 	0 	2.0 	NYSWHGATBPIQUJDXFEZLVMOCRK	LFWKVMXDBTGYPOZJCHIQESAURN	HIGMDKBRANOQZTWUVXJSYPCELF	QRDTFXGNYJZLHKOPCSBMIAUWEV	GTZHBIWJSMCPNQVYLFKAORXUDE	RWYDLHZSUGXTNVOQEJPCBAKMIF	HICWPDEFBMSKGZNUXAOJRYLVTQ	PNMGYBJUFOVXAWDHTEILCQSKZR	UBFIVZCOGWJSEADLXQNKYPRMTH	VHXEMBDPOGKYNFQSRCJWUZLTAI	MWKGDRBETINAUQSYFLZVCPXHOJ	NXGOYTHJMDRIEVSBWUZLCKAPFQ	BWCDTNQZXJVHRKGAPMYULFEISO	ZTJIVDQXRASMKWYBFEHCLNPUGO	BJZVACTNIMGUXKFOYRDQLPWSEH	HALXWUVITJNYEMSCZPROQFKBDG	BVYKZSHLEQDFTIAXJORGCMPNWU	KYAOBXSVNZQCMFUPDLJWIGHETR	LZTDCUXBKVJQROINFWYAHGMESP	UGVXZAJPEIHOMKRCBYSNDFWTLQ	LISQBOUEKNFYHGCXRVPMADZTWJ	1
main	161 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 269.104355416 	U 	R 	0.0 	6 	0 	2.0 	OQGIWBVTZFAEXLCDNSPKHRMJUY	HEBQSZTWXIVGFYNCPJDOLUMRKA	NXJQDGUWARVFCTBPYHEKLIOZMS	ESURPYBWQNDGZHOXMAVKITCJLF	LHJRMTQBAZUFOPINCYEVKXWDGS	IUYAGZHVJDSOKCRPLEFNMQWXBT	MKLYXWDNRCUHESOQBJIZVAPTFG	NCYQJTOPSDIZGAEUHWRLBFVKXM	TWIFKHLMPVUXEBSOJADQGNCRZY	XYDVUJBPRQHMKSWTFZCINLEAOG	UTHQEPBIKMWVDOASNYJXZRCLFG	WETPDKYOSJQIXUZFCRNLVGMHAB	XGAYCKVEOTPZNJLDUFMRIQHWBS	QRUJYECVXDZWSHBTPNMFOLAGKI	MGYRWVHFIASCBOLQUETNPKZXDJ	AVICUFOWLJYRMDNSQGTHXKEBPZ	VJRTZBSXUEHNFLICOYADKGMQPW	XQMKPEAGUOHTDSJLBCVFZNRIYW	CUZEAOMVXHDRSQTFNPLKBWJGYI	CUSNMQWEGHYVFODZXRILKTBPJA	PSBMNKIGOZYUELTAQHWDJRCVFX	2
main	162 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 132.843075312 	L 	T 	0.0 	19 	0 	2.0 	XFDUOZBREHWGISTQYLCJAKMNPV	KUOGQZBSNPRYLJCDXETWAFMHVI	AWBZSFXCMGROQVNYUIKJDHEPTL	MKYGEPCWJSQIOVAUBNZDTHLFXR	UQOFEMPSDCLZKTARINGWJHXYVB	WOSZMPFUGBKJIDVTECXRQNYHAL	XMLCKJWROBSINVTDPQFHZYGEUA	WIKSPNRTLXVQYODUMZJECBHFGA	KDAPRNFVZXEQYHMGUIWJSLBOTC	HSVGQPWOUDXKEYCABLIZJMNTFR	TZJDEVSNPURQGWKYOILBCXFAMH	DHJREXSZVMPNTQYWOGFUKILCBA	RAYPGXOFJLQCBKSIEZHWMTDVNU	IHJUSDEVWLMPATYFCXQZOBGRNK	RKHWOQLSFAVPDCNGMYXIUBZTJE	OKPCHZVBLUXIMGRNAFDWQEJTSY	ULQDXBWEZKFNYTVGAPCIHMOJRS	BELDZVHCPKJASGXMWRTFQONIYU	EHFKWOMZCIQLTPXJGDSRUYVNBA	EWOJYRFPTVLINXDKABUHMQGSCZ	SXLUWEPMRHYZBDIAJTGFVQKNOC	0
main	163 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 71.2556282877 	S 	S 	1.0 	1 	0 	0.0 	YZKRIBGSQOUXWVDANJMCTLHFPE	XDQUYELGZSJPAVKCHIWTFNBORM	HUJCNGVOSITYWLDZMKQBAXFREP	IXAHYFLQVWTMODKBCNUPZGERJS	AKRWFYZHLEIXVTPMDGQSONCUJB	VFDUCLZRQTGESNJKHAMYXPIWOB	TKXESDNOJIBMWGUQYLZVHRFCAP	ZYMCRQKGBVUDIJHXOEFNPTWLSA	FDLQNMAJSOZKPEVTWGRIBHCXUY	PRUOBHLXDEKGFQZVMICJAYTNWS	HZOAKSWVYRINBEFQXLPUMDTJCG	ALOYDBHEPTXMUINGRZJWSVFKQC	XSHULOMEYPFAWTZCVDNKIQGRBJ	QFGEDWCNASXTYZIRJMPOVLKUBH	XHDSYAPIBCLRUNOGEZJWMKVQTF	EKFLNBCXJOQDAWIZUSMYTVPHRG	JHOEIUGVCYKNDXTFPAMBWRSLQZ	WILXCDKJFQGUPEHVAMSNOYTZBR	THAEPFDBGIVKYSOWMLCUNZQXJR	DEJLIZOQSCYKVWNMHUATRPGBXF	OCLVGEXAYJWINHSUMQBZDTPRFK	2
main	164 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 220.927049036 	V 	O 	0.0 	8 	0 	5.0 	MESNTYIHGBPCUDJXWKQRAFLZOV	IRFWNXTHVDBYMGSZCJQLAKEUOP	TMDFWAQSPGUEINZBXVJKRYOLHC	NVPMTZDLEXSRBKIFOHGJYWQUCA	HMDCTAUYBPZXOLJKGQWFNVSERI	VLNPRJDHGXOQMKWFTIBSCYZUEA	PJXZWNSKOHCGIQFEBMDUAYRVTL	EXJRKDIMCPSYGVLWZATFBHQUON	NURYZGWHAOXBMIVLTCFQJDPSEK	ZSLPDVIYMUAFCEQHKGRWONTXBJ	HKWCXTFLMAJERONSYVBIQUPGZD	VWXJLPIRAZSMKEHFONTBDUQGYC	MCXBHIAENYFVJGZUPDTQWRLSKO	PZTXVSABHENLRQUMDKCOIFGJYW	TBVRYISOHGLQPJFZMUCKXDANEW	QVAGWITELZPHYUMCRBDOXNKSFJ	EWAJOZSHKUFDPXYRLNBTCQMIGV	QTCHFDKABVPEGMYIJZLRNSUOWX	LMPANYJCOHRVBZGFKTUDWSIXQE	VSOYFUBDCPZTHNAWIERMXLJGKQ	LVNCXSYUAGMEQPTJRFZBDKOIHW	1
main	165 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 35.92994825 	R 	P 	0.0 	5 	0 	1.0 	OQDSMJLKHPUWNCEVABRITFZXYG	ELZCMDIGYQPBWVRFTUHANOSKJX	EYVXISTAZMLKGHNDCPBURQFJOW	KDWROAQXISBTNJCGPUZEVHYLFM	EGNDVQARBKMLUCJWPFOIHTZYXS	EZUQLXVTPRCWYJGKINHAFOBDSM	DRLPQSXMVATJHCNYZKIGUWOFEB	OUPBSEFYDZLGXCNITHKQWJMRAV	TQDKUXMFLBAPOYJNECVIWGHSRZ	GXIORLJUWTPFCZDAMKNHQEYBVS	FIQMXJNPOVKTDRUBAEGHCSWZYL	GRFTOSDIPNMHZXUVYLQKJCEBAW	EGRXBTYQNCVDPSFMULAOWKIHJZ	CWFJNLOKZPTQIMXGRASEUDBYHV	YCUIFWOADXTNLBHMJQGZPERKSV	PWHANVLOEITQBCDMYKZXRJGSFU	DECORKSZTXPLVGBYMIFQAHWNJU	PEYVSRNFHXQCAIGDWUBMZTLJKO	GPMATBXFLWJKDEHYSZIUQRONVC	APXKSZIQVHMJCYNTDRLGFWUOBE	JNCDUYOKHSZXTQVAREBFWPGLIM	1
main	166 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 67.1213136881 	A 	D 	0.0 	7 	0 	1.0 	KNRODEGZJTUSVPAQCYIHWFMXLB	AHMVTEGRNLXBFCWQIOJYPSKDZU	PICDQLABYEGUMVRZFOXNSJTKHW	UIMDSVBGNHYOJLQFETZCKPARWX	OBZNQLGMUYFCHASVTPRIEJDWKX	PGERQAUCIDHMNFJXSLOTKZWYVB	DCNZHJSUATFOGWBPKLMYQXRVEI	HKZXRLDAIWCMJBTGSYNPQEUOFV	XNPIWSMHJKBQYVAGDLUCTEZRFO	ICXTGVZEOAYLRBNMSDWJPFHKQU	ZGPANOFDEBIQWVTMJKRHXUYSLC	MQCJHIZEDSFTURPYGXVOALKNWB	MHLQPZWBJGTYFUDIXSANCVEROK	VTGLZWUOXJIFPRYBQNCKESDAMH	OQFRIXJMHAYWGDNTPELCKZUVSB	XEVCBHTMKQASLUJPIYRDGZWONF	TWFQGOJZVBSPLEKDIMAUCXYNHR	LEOWUHVDNCTQPAMGXSFBJZKIYR	REWDVSHFKGCBOQPMLJAUYZXINT	AKVBOGZJWUTXLMPSDRYQIFECHN	VAYTDPZNGWQJSXBFMLIKHEOCUR	0
main	167 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 165.455723784 	H 	V 	0.0 	20 	0 	2.0 	YFLVDUBTNWGRXCPMSHJAIZOKQE	XTYAMVJNZCBIFRHPKDEUSLWOQG	NJSWDRFOEUQPLCMIKXABHYGVTZ	ZBEPHGJMXNKOYFLCRVWQISADTU	UQOTKAELBMWZSPNGXVHFIJYRCD	KEYONDRUHIXFGTVSAJLBPCMQWZ	MGNVUXZCWFOSJDRHQIEYKLABPT	LFHEZTQDACRWKUVOGNBSXPMIYJ	WINOPGHSKABQVMYDLTEFJRCZUX	ZQMUOKICTASXDEHYFBWPLGRJNV	ZWPDTQJYBKARVMEONXSGFIULCH	QMDVBPWXSGTNCKEZUOIJAHRLFY	SLTMENZPYAOFGUHRKQIVDJXWBC	QKMWBIFUYGCDJXVNHEATPZORLS	ERZDJTXNQSPLWCVAMKBYFOIUHG	PRBSQKWZYLNITOCDEVGAMXUHJF	WOVZKSALFBYUMHGCDQRXPJNIET	QOBTGZEJPCFKXIDVMYNUHARLWS	EOFUWARIDYVLSGHNQCTKPJBZXM	WEQHBIRZCATFDYGMVPNKLSUOJX	UEAJLIOVQHRKPBFYGTXCSNWMDZ	5
main	168 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 75.5992257828 	K 	H 	0.0 	14 	0 	-2.0 	JPHWVEFMCASITLXDGUKYZBNRQO	XKLAHVCZGOFDQPINBJMREYSUWT	OZUYCTNDGPBVSKHJXQMWELIFRA	CZPQDTJVELBIFGYOMUXSWKRHNA	LBDVSKGCHFUTQNXWMYEZRIPOJA	DTAXRZFQUNYCHOBELPKGIMWJSV	DFMVPTOCYSGUAHKIXBZRQENWLJ	PMNDFBXYGSEQRWCAVOKUITJHLZ	IVTCESZRKJQNLYXGWAFPMBOHUD	FLBCRVKTQOGYWMHDJXEPUIZNAS	ULVJQGNRYEWZKSCPFTIAHDXOBM	JDCTPEKXHQBOMVFZYILNGWSUAR	SVDJIRWGXHLCKQTYFBNZAOMEPU	SCOZRUVMDLAGWHNKFIEBPXQYTJ	EFINCPSQKZHMAUGXYTLRVJDWBO	UKDPGEIYVMCWBXQSNOJFARTHLZ	QEYWBFXNKTLVMSAOZGDCHJURPI	NOYTUVKHGDWRXLQBFJMASIZEPC	VLRXIYMPUTDKBJGZFCHNSWAEOQ	PBDHUGSOJQACKRMTEIVNFYZXLW	TMSUKPFNGQEHJWVIYCRLXDAZBO	1
main	169 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 3.97897406198 	K 	L 	0.0 	20 	0 	2.0 	UMXFQVPEIDLNJABYHGZSCRWKTO	TSUQRMPEYHBCOGZFKDVLXJWANI	XIAMOLBUNRGHPKSZYTFDJECQWV	TJKGSEPBFCZDMXHLVIWONQAYRU	OMUEHRVFNJSQLXPCZBTKDGYAIW	SNHUATRMCQPJKWDIFXBLYGVEOZ	CIWKHYQZJSXEMGPBRFNVDAULOT	HLMQASWBGFCYNUVIRTKEPODJZX	IOCWJHGDUAXKMRQTZVFNLBEPSY	EGOTPXKIMFZJNLVYUSHWBRDAQC	GSQVBNLCROEKYTJPFWZAIMDHXU	FGOTIQJNKZAYHMPXWBVDRSLUEC	QEXWYPHTAIROJBLFDVUZKNSCGM	ORBHMDESTYFPKIWCGZALQNXVUJ	VGAONSZQTHDYECRBJLMIXUWPKF	EORCDTGLUPHBFZSKWXJQNAIYVM	LZYRWAQEJDBNXKFGCOVTPUHSMI	PELAQFBOJRTKXNDZSHWYIUVCGM	BDSYWMNECQIHXLKJPTGUAFRVZO	ZOLRWYHTFKGXNDUAPEQBCIMJSV	TEVOHPMXRGLCKAWSDFQBUJIZNY	4
main	170 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 130.304243483 	P 	D 	0.0 	9 	0 	2.0 	YUPASZHWODEVRXIBJNKFGTQCML	JPZOVTEACULRXGYWIKBSMQDFNH	OYACFLSWEGPHUZNXBTMRIVJDQK	EIFPTRJSLZOYMHNWAKBDUGXCVQ	HMEXLGJNSIBTUPVQYDRZKOFACW	QFAHOZJLSIDVPUWTMNCYEXKGBR	LENDSCWZKPBXJARVYFGOMHQTIU	BSZXRYPMFONGLAIVJUDTCWQHKE	RTEIKPWYQAUBZNCVGMHDXOFJLS	MSGHRFDIPQCNOTXWYUKABJVZEL	VQDWGMNPBLUIFRJSZYXOHACKTE	KJHABUWNILEOVXZQRFCTSPYGDM	EMGUBFPXOWRCDYSIKVNQTLHZJA	GLICPJUTHESXYNOFBQWMKRZDVA	VTHUKOPZWIQNRLFBMEJXAGYDSC	FEVAIHMUQDPYTGCSXOKJZNWBRL	LPNYIQTBMJCAHKGSFWXODEUZVR	BPFOKEYTWMVLGZSANRXCIDUQJH	MZFBOITSKGEWQCLAYJVURNHPDX	SOZBCPGEDJFUKVTXLMHANYIQWR	UNGEQFSYVAMXZDCPKOJIRHLTBW	0
main	171 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 77.1696481017 	M 	A 	0.0 	4 	0 	1.0 	QTJXOLPVIDZSUMHKGRABYCEFNW	OMWGURIAXQTLVCNZSPJHFKDYBE	AMPIJFQCSGOBXLTEYNWRVUHKDZ	UWKPAFDZLHQCNMIXEVROYTJSGB	HWSRFBKAMVIGOPLNCDZQUJETYX	NMJFUILTCVOYQAHXWSRZDBKEPG	PNKUVHGLCWJSQFDIRTXOBYMZAE	VXBTSJAHQYFULICNOREGWDPZKM	EUMYTRIOVCQZFDPHWXGLNSJABK	NHVKOZWTIGLYQMXACJUESRPDFB	BJQFEUAMVXRCLHTDPIWNOYZSKG	GAYHWPFTKZQNXSICRDEULVBJMO	ULTMZXAYWEBRKISNGOPQVDJFCH	MDRCYXLZUBTIQHGPKASJVFOENW	EMPZBKWXOIQLYNDATSCRVUJGHF	AJPWCGRYHVZLNESXTMKDQUFBOI	YVPECBAWTROGUFQZNIKXJHLMDS	TECWNZOJXRAGSFQHBVMIUKLPYD	MWIPDNAXBOLVYCFKRGTZEJQSHU	TCJLUGWZSHNEQYFBKDPRXAMIVO	KAIQWLXSHUTGEMZPRNJYFOBVCD	1
main	172 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 80.35268866 	X 	F 	0.0 	11 	0 	1.0 	FSHUOEYLPNDBIKCQWTMJXRAGVZ	TOKLIMEHXPSRQGNUCFJDZWVYBA	OPEWBNFHXCSAIZUYTQDJRGVKML	GJPFCOTVNWZEXIKSQLDBAMYUHR	KRCHTAEPOMXYWSVFIZNLUJQDGB	NHPGYSQZIBMOUKWLVCREAFJTDX	GVSXPRMHAIJFQYOUBCDKEWZNTL	OUBISJKQGERAWYNMPTXCZDLFHV	YNJUCVHMIOWDQZSPXRGFELKBTA	WRZTUKMOEAVPNGLYBDQHIXCSFJ	ZVLQMGSOFAKNHPYEWCUIDXRBJT	HODWGMUFXZNLESVRQBAYTKPCJI	QPHRTAECLBWYOUMNFGKVXDSZJI	OFVPIBCKEWJSNTAUGXHZLMRQYD	OXIJNVUGLYRBPZKFSHAMTWDCQE	GULZDHONAQBTXSEMJYPVWIRCFK	KCUXWYNZSMFEBPRJQDTILOHGAV	ETGCPUFBLDMVZYIQXHWJRSNOKA	AVBYJDFMQTRXHCSGNZIULOEWKP	ZVWAOFCQMUSBJTGPNRKXYLIDHE	VLZYAHXOBJTFKDWQNSCUREPMIG	0
main	173 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 256.458049936 	G 	R 	0.0 	2 	0 	2.0 	WYBZNIPSLEHDFOARCQUGMKTJXV	QPYALZKEFBCRTHGISXDUNWVJOM	VQDCWBZFMRIGSUKHLNTXOYPEAJ	WRYCMTNZUVISDKXHQGEBLFPOJA	UFPKGOZQEYWTHNBRDJAMVISLCX	NECLBQOASFMJRXUVWPZHITDKYG	VYTROBGCKIAZPMHFLUNSQDEXJW	LCJMNGWKIAEROHVSTPQYUDZXFB	HKYTJBOLFDMQVUGWCIRXZEAPNS	AGORYQNBTFDPZJCLXUISVHWKEM	QZSBYPTJLXEKMGACFOIHDRVNWU	POMEZCHYRWJNDXSQTVIKGAFBUL	GRCFBSZYJOKVHXANPIQEDWUTML	OCZYFRTEJNVGXHDMKILPSWBAUQ	VZLPXTAIFQEBNJMGRSDWKUCOYH	CETGMNPJLDHZXKSYRAUQBVWFIO	VNTBRKXPJSZQMWIFYOHECDGAUL	XCHVFNSYGQOURMIPKTJAWDELBZ	PMVULQZXCTNREKYHOADGFWBISJ	VMCLSRHXUIFOYEADPNJGBTKWZQ	XMPSRAQEBVWZKJNITLCHGUYFOD	0
main	174 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 3.74861935769 	O 	F 	0.0 	3 	0 	2.0 	OVLWDXCIHNEFUBZTAKPMYJRQSG	KIEHPLAUWXGSZNFCJQBVTYORMD	UZIFGSPBDJEHRWMOCXAQTLYKNV	JRWVMGFHOCYLATQNIPDZKUBXES	YOHUQEVRCANDSKMGBJFZXWTIPL	ABWTCDGLSQFXUJMEOKZVNYRPHI	MQUEJVSCAODPIXZRLKNHFBGYTW	GICSJWONRFDLPHTZBXQUEKMAYV	OHLKSDGUEVWZNFBMCXYIPRJQAT	VBJHPATSUXWKMIEFLOQDGZYNRC	UROYPIJLCEFHWMAKXGBTSVDQNZ	KURYDWMNOLBJTGCPAHSQIXVZEF	VAKJIZNTGWQHPRCMSEXYFOBUDL	WBHOQEGLJYTNPACXUZMIKVFRSD	ECJIXQMVFRDUBNHAZWYOTLSKPG	UKFVLETOPJINYHWBQSGRXACDMZ	BEUQWYZLOCAVIKGJFSHMNPTDXR	FZVOEAPKBMXSIYCJRNHTUDLQGW	VUTHNQRMGICPBWLDXAOKFJZSYE	SALXKFUMBWHVREJQTDNGPYOZCI	DYSHFENRMGVQCZXOUWJLPTABIK	1
